paginas,link,titulo
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47284-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-despedida-del-expresidente-boliviano-evo-morales-en-el-puente-paso-internacional-la-quiaca-provincia-de-jujuy,"
	
		    
			    Lunes 09 de Noviembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la despedida del expresidente boliviano Evo Morales, en el Puente Paso Internacional La Quiaca, provincia de Jujuy
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47277-anuncio-del-presidente-de-la-nacion-alberto-fernandez-para-la-extension-de-medidas-sociales-preventivas-y-obligatorias-debido-al-nuevo-coronavirus-covid-19-desde-olivos,"
	
		    
			    Viernes 06 de Noviembre de 2020			   
		    
			Anuncio del Presidente de la Nación, Alberto Fernández, para la extensión de medidas sociales, preventivas y obligatorias, debido al nuevo coronavirus, COVID-19, desde Olivos. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47274-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-anuncio-de-la-construccion-de-300-centros-de-desarrollo-infantil-de-la-red-de-infraestructura-del-cuidado-en-el-museo-de-casa-rosada,"
	
		    
			    Miércoles 04 de Noviembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el anuncio de la construcción de 300 Centros de Desarrollo Infantil de la Red de Infraestructura del Cuidado, en el Museo de Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47268-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-acto-de-inauguracion-de-las-obras-de-ampliacion-del-edificio-del-departamento-judicial-avellaneda-lanus-en-avellaneda-provincia-de-buenos-aires,"
	
		    
			    Martes 03 de Noviembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el acto de inauguración de las obras de ampliación del edificio del Departamento Judicial Avellaneda/Lanús, en Avellaneda, Provincia de Buenos Aires 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47262-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-entrega-de-moviles-policiales-en-lomas-de-zamora-provincia-de-buenos-aires,"
	
		    
			    Viernes 30 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la entrega de móviles policiales, en Lomas de Zamora, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47260-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-anuncio-de-la-incorporacion-de-un-millon-de-ninos-ninas-y-adolescentes-fuera-del-sistema-de-seguridad-social-a-la-asignacion-universal-por-hijo-auh-desde-olivos,"
	
		    
			    Jueves 29 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el anuncio de la incorporación de un millón de niños, niñas y adolescentes – fuera del sistema de Seguridad Social – a la Asignación Universal por Hijo (AUH), desde Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47255-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-entrega-de-reconocimientos-a-oficiales-superiores-promovidos-este-ano-en-las-fuerzas-federales-desde-olivos,"
	
		    
			    Miércoles 28 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de entrega de reconocimientos a oficiales superiores, promovidos, este año, en las Fuerzas Federales, desde Olivos.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47252-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-anuncio-de-inversiones-de-la-compania-de-cervecerias-unidas-ccu-en-lujan-provincia-de-buenos-aires,"
	
		    
			    Miércoles 28 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el anuncio de inversiones de la Compañía de Cervecerías Unidas (CCU), en Lujan, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47246-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-homenaje-al-ex-presidente-nestor-kirchner-a-los-10-anos-de-su-fallecimiento-desde-el-centro-cultural-kirchner-en-caba,"
	
		    
			    Martes 27 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de homenaje al ex presidente Néstor Kirchner, a los 10 años de su fallecimiento, desde el Centro Cultural Kirchner, en CABA.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47241-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-entrega-de-viviendas-procrear-en-buenos-aires-y-rio-negro-y-anuncios-de-obras-en-formosa-y-la-rioja-desde-ezeiza,"
	
		    
			    Lunes 26 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de entrega de viviendas Procrear, en Buenos Aires y Río Negro y anuncios de obras, en Formosa y La Rioja, desde Ezeiza. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47240-palabras-del-presidente-alberto-fernandez-junto-al-presidente-de-credicop-carlos-heller-en-el-encuentro-credicop-y-la-comunidad,"
	
		    
			    Domingo 25 de Octubre de 2020			   
		    
			Palabras del Presidente Alberto Fernández, junto al Presidente de Credicop, Carlos Heller, en el encuentro ""Credicop y la comunidad""
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47238-palabras-del-presidente-alberto-fernandez-luego-de-su-recorrida-por-misiones,"
	
		    
			    Viernes 23 de Octubre de 2020			   
		    
			Palabras del presidente Alberto Fernández luego de su recorrida por Misiones
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47230-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-lanzamiento-del-certificado-de-pre-identificacion-para-facilitar-la-emision-del-dni-en-el-salon-pueblos-originarios-casa-rosada,"
	
		    
			    Jueves 22 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el lanzamiento del Certificado de Pre-identificación para facilitar la emisión del DNI, en el Salón Pueblos Originarios, Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47226-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-anuncios-de-obras-de-acueducto-interprovincial-desde-videoconferencia-en-la-residencia-presidencial-de-olivos,"
	
		    
			    Miércoles 21 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por anuncios de obras de Acueducto Interprovincial, desde videoconferencia en la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47220-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-dia-de-la-lealtad-desde-el-salon-felipe-vallese-de-la-cgt-en-caba,"
	
		    
			    Sábado 17 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el Día de la Lealtad, desde el salón “Felipe Vallese”, de la CGT, en CABA 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47217-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-presentacion-del-plan-de-promocion-de-la-produccion-de-gas-argentino-2020-2023-en-yacimiento-de-loma-campana-vaca-muerta-neuquen,"
	
		    
			    Jueves 15 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la presentación del Plan de Promoción de la Producción de Gas Argentino 2020-2023, en Yacimiento de Loma Campana, Vaca Muerta, Neuquén
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47211-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-homenaje-al-premio-nobel-de-la-paz-adolfo-perez-esquivel-en-casa-rosada,"
	
		    
			    Miércoles 14 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el homenaje al Premio Nobel de la Paz Adolfo Pérez Esquivel, en Casa Rosada
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47210-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-apertura-del-56-coloquio-de-idea-por-videoconferencia-desde-la-residencia-presidencial-de-olivos,"
	
		    
			    Miércoles 14 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la apertura del 56° Coloquio de IDEA, por videoconferencia, desde la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47204-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-anuncio-de-inversiones-en-la-refineria-raizen-en-avellaneda-provincia-de-buenos-aires,"
	
		    
			    Martes 13 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el anuncio de inversiones en la Refinería Raízen, en Avellaneda, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47202-palabras-del-presidente-de-la-nacion-alberto-fernandez-acerca-de-la-nueva-fase-del-aislamiento-social-preventivo-y-obligatorio-por-el-nuevo-coronavirus-covid-19-desde-casa-rosada,"
	
		    
			    Lunes 12 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, acerca de la nueva fase del aislamiento social, preventivo y obligatorio, por el nuevo coronavirus, COVID-19, desde Casa Rosada.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47199-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-entrega-de-viviendas-procrear-para-familias-de-las-provincias-de-tucuman-santa-fe-y-buenos-aires-en-el-predio-procrear-partido-de-ezeiza-provincia-de-buenos-aires,"
	
		    
			    Viernes 09 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la entrega de viviendas Procrear para familias de las provincias de Tucumán, Santa Fe y Buenos Aires, en el Predio Procrear, partido de Ezeiza, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47196-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-presentacion-del-libro-nestor-el-hombre-que-cambio-todo-en-casa-patria-grande,"
	
		    
			    Jueves 08 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la presentación del libro: “Néstor, el hombre que cambió todo”, en Casa Patria Grande. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47195-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-asociacion-de-camaras-americanas-de-comercio-de-america-latina-y-el-caribe-aaccla-desde-video-conferencia-en-la-residencia-presidencial-de-olivos,"
	
		    
			    Jueves 08 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la Asociación de Cámaras Americanas de Comercio de América Latina y el Caribe (AACCLA), desde video conferencia en la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47192-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-presentacion-del-fondef-fondo-nacional-de-defensa-desde-los-astilleros-tandanor-darsena-sur-puerto-buenos-aires,"
	
		    
			    Miércoles 07 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de presentación del FONDEF (Fondo Nacional de Defensa), desde los Astilleros Tandanor, dársena Sur Puerto Buenos Aires.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47187-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-firma-de-convenios-y-anuncios-en-parque-eolico-arauco-sapem-departamento-arauco-provincia-de-la-rioja,"
	
		    
			    Martes 06 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por firma de convenios y anuncios, en Parque Eólico Arauco SAPEM, departamento Arauco, provincia de La Rioja
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47179-palabras-del-presidente-de-la-nacion-alberto-fernandez-durante-la-inauguracion-del-encuentro-virtual-con-autoridades-de-la-pastoral-social-representantes-del-agro-los-trabajadores-los-empresarios-y-los-movimientos-sociales-desde-olivos,"
	
		    
			    Jueves 01 de Octubre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, durante la inauguración del encuentro virtual con autoridades de la Pastoral Social, representantes del agro, los trabajadores, los empresarios y los movimientos sociales, desde Olivos.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47175-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-lanzamiento-del-plan-detectar-federal-en-la-ciudad-de-rosario-provincia-de-santa-fe,"
	
		    
			    Martes 29 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el lanzamiento del Plan DetectAR federal, en la Ciudad de Rosario, provincia de Santa Fe
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47170-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-puesta-en-marcha-del-hospital-municipal-presidente-nestor-carlos-kirchner-y-la-inauguracion-del-servicio-de-hemodinamia-y-cirugia-cardiovascular-para-pacientes-del-pami-en-escobar-provincia-de-b,"
	
		    
			    Lunes 28 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la puesta en marcha del hospital municipal “Presidente Néstor Carlos Kirchner” y la inauguración del servicio de hemodinamia y cirugía cardiovascular para pacientes del PAMI, en Escobar
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47166-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-presentacion-del-programa-acompanar-en-la-residencia-presidencial-de-olivos,"
	
		    
			    Viernes 25 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la presentación del Programa Acompañar, en la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47162-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-entrega-de-viviendas-para-familias-de-las-provincias-de-misiones-mendoza-la-rioja-santiago-del-estero-y-buenos-aires-en-el-predio-procrear-de-san-antonio-de-areco-provincia-de-buenos-air,"
	
		    
			    Jueves 24 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de entrega de viviendas para familias de las provincias de Misiones, Mendoza, La Rioja, Santiago del Estero y Buenos Aires, en el Predio Procrear de San Antonio de Areco
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47161-palabras-del-presidente-de-la-nacion-alberto-fernandez-con-motivo-de-su-visita-a-la-provincia-de-entre-rios-desde-el-centro-provincial-de-convenciones,"
	
		    
			    Miércoles 23 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, con motivo de su visita a la provincia, de Entre Ríos, desde el Centro Provincial de Convenciones.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47153-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-anuncio-de-una-linea-de-financiamiento-productivo-para-empresas-y-un-plan-para-favorecer-la-compra-de-electrodomesticos-en-el-complejo-industrial-visuar-canuelas-provincia-de-buenos-aire,"
	
		    
			    Martes 22 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de anuncio de una línea de financiamiento productivo para empresas y un plan para favorecer la compra de electrodomésticos, en el Complejo Industrial Visuar, Cañuelas, Provincia de Buenos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47157-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-75-periodo-de-sesiones-de-la-asamblea-general-de-naciones-unidas-a-traves-de-videoconferencia,"
	
		    
			    Martes 22 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el 75 período de sesiones, de la Asamblea General de Naciones Unidas, a través de videoconferencia. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47150-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-presentacion-del-plan-de-politicas-ambientales-desde-la-residencia-presidencial-de-olivos,"
	
		    
			    Lunes 21 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la presentación del Plan de Políticas Ambientales, desde la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47145-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-presentacion-de-las-obras-de-refuncionalizacion-del-complejo-medico-de-la-policia-federal-argentina-churruca-visca-en-ciudad-de-buenos-aires,"
	
		    
			    Viernes 18 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de presentación de las obras de refuncionalización del Complejo Médico de la Policía Federal Argentina Churruca Visca, en Ciudad de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47142-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-anuncio-de-inversiones-en-la-industria-textil-para-la-provincia-de-chaco-desde-videoconferencia-en-la-residencia-presidencial-de-olivos,"
	
		    
			    Jueves 17 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el anuncio de inversiones en la industria textil para la provincia de Chaco, desde videoconferencia en la Residencia Presidencial de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47138-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-acto-de-presentacion-del-plan-nacional-de-conectividad-conectar-en-la-sede-central-de-arsat-tigre-provincia-de-buenos-aires,"
	
		    
			    Miércoles 16 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el acto de presentación del Plan Nacional de Conectividad “Conectar”, en la sede central de ARSAT, Tigre, Provincia de Buenos Aires 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47130-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-presentacion-del-nuevo-programa-de-precios-cuidados-para-la-construccion-en-san-fernando-provincia-de-buenos-aires,"
	
		    
			    Lunes 14 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la presentación del nuevo Programa de Precios Cuidados para la Construcción, en San Fernando, Provincia de Buenos Aires 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47128-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-anuncio-de-obras-publicas-para-las-provincias-de-chubut-buenos-aires-santa-fe-tucuman-y-tierra-del-fuego-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Viernes 11 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el anuncio de obras públicas para las provincias de Chubut, Buenos Aires, Santa Fe, Tucumán y Tierra del Fuego, desde videoconferencia, en la residencia de Olivos 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos,https://www.casarosada.gob.ar/informacion/discursos/47076-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-relanzamiento-del-plan-ahora-12-y-acompana-el-anuncio-del-plan-de-inversiones-2020-de-la-cerveceria-quilmes-en-quilmes-provincia-de-buenos-aires,"
	
		    
			    Miércoles 09 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el relanzamiento del Plan Ahora 12 y acompaña el anuncio del plan de inversiones 2020 de la Cervecería Quilmes, en Quilmes, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47071-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-lanzamiento-de-la-nueva-produccion-de-motocicletas-royal-enfield-en-argentina-en-campana-provincia-de-buenos-aires,"
	
		    
			    Martes 08 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el lanzamiento de la nueva producción de motocicletas Royal Enfield en Argentina, en Campana, Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47068-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-anuncio-de-la-puesta-en-marcha-del-programa-de-fortalecimiento-de-seguridad-pba-desde-la-residencia-de-olivos,"
	
		    
			    Viernes 04 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el anuncio de la puesta en marcha del Programa de Fortalecimiento de Seguridad PBA, desde la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47065-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-el-lanzamiento-del-nuevo-peugeot-208-y-la-nueva-plataforma-global-multienergetica-en-el-palomar-la-provincia-de-buenos-aires,"
	
		    
			    Jueves 03 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en el lanzamiento del nuevo Peugeot 208 y la nueva plataforma global multienergética, en El Palomar, la Provincia de Buenos Aires
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47061-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-acto-del-dia-de-la-industria-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Miércoles 02 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el acto del Día de la Industria, desde videoconferencia en la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47058-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-firma-de-convenios-con-el-gobernador-de-chaco-jorge-capitanich-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Martes 01 de Septiembre de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la firma de convenios con el Gobernador de Chaco, Jorge Capitanich, desde videoconferencia en la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47057-palabras-del-presidente-de-la-nacion-alberto-fernandez-en-la-presentacion-de-los-resultados-de-la-reestructuracion-de-la-deuda-desde-el-museo-del-bicentenario-de-casa-rosada,"
	
		    
			    Lunes 31 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, en la presentación de los resultados de la reestructuración de la deuda, desde el Museo del Bicentenario, de Casa Rosada. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47052-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-el-lanzamiento-y-puesta-en-orbita-del-satelite-saocom-1b-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Domingo 30 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por el lanzamiento y puesta en órbita del Satélite Saocom 1B, desde videoconferencia en la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47049-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-via-telefonica-durante-la-transmision-por-la-celebracion-de-los-100-anos-desde-el-teatro-coliseo-en-buenos-aires,"
	
		    
			    Jueves 27 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández- por vía telefónica - durante la transmisión por la celebración de los 100 años, desde el teatro Coliseo, en Buenos Aires. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47047-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-la-inauguracion-de-la-linea-de-fabricacion-de-lavarropas-en-la-planta-newsan-en-avellaneda-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Miércoles 26 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por la inauguración de la línea de fabricación de lavarropas en la planta Newsan en Avellaneda, desde videoconferencia en la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47044-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-videoconferencia-en-el-acto-que-declara-patrimonio-cultural-de-la-ciudad-de-cordoba-las-actas-de-sentencia-y-el-registro-filmico-del-juicio-la-perla,"
	
		    
			    Martes 25 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández – por videoconferencia -  en el acto que declara patrimonio cultural, de la Ciudad de Córdoba, las actas de sentencia y el registro fílmico del juicio “La Perla”.
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47043-palabras-del-presidente-de-la-nacion-alberto-fernandez-sobre-el-anuncio-de-obras-publicas-en-las-provincias-de-mendoza-catamarca-la-rioja-santiago-del-estero-y-san-luis-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Martes 25 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, sobre el anuncio de obras públicas en las provincias de Mendoza, Catamarca, La Rioja, Santiago del Estero y San Luis, desde videoconferencia en la residencia de Olivos
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47040-palabras-del-presidente-de-la-nacion-alberto-fernandez-durante-la-inauguracion-de-estacion-villa-rosa-y-anuncio-de-obras-publicas-y-convenios-para-pilar-y-tres-de-febrero-provincia-de-buenos-aires,"
	
		    
			    Martes 25 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, durante la inauguración de estación “Villa Rosa” y anuncio de obras públicas y convenios para Pilar y Tres de Febrero, provincia de Buenos Aires. 
	    
	        
   "
https://www.casarosada.gob.ar/informacion/discursos?start=40,https://www.casarosada.gob.ar/informacion/discursos/47031-palabras-del-presidente-de-la-nacion-alberto-fernandez-por-obras-publicas-en-chaco-misiones-cordoba-la-pampa-y-salta-desde-videoconferencia-en-la-residencia-de-olivos,"
	
		    
			    Miércoles 19 de Agosto de 2020			   
		    
			Palabras del Presidente de la Nación, Alberto Fernández, por obras públicas en Chaco, Misiones, Córdoba, La Pampa y Salta, desde videoconferencia en la residencia de Olivos
	    
	        
   "
